nom,prenom,role,from_date,to_date,birth_date,death_date,sycomore_id,url
Vincent,"Léon, Alfred",Pas-de-Calais Groupe Parti républicain socialiste,8 mai 1932,31 mai 1936,20 juillet 1874,4 août 1955,7338,https://www2.assemblee-nationale.fr/sycomore/fiche/7338
Weill,Georges,Bas-Rhin Groupe Parti socialiste,11 mai 1924,31 mai 1928,17 septembre 1882,10 janvier 1970,7339,https://www2.assemblee-nationale.fr/sycomore/fiche/7339
Weill,Georges,Bas-Rhin Groupe Parti socialiste,8 mai 1932,31 mai 1936,17 septembre 1882,10 janvier 1970,7339,https://www2.assemblee-nationale.fr/sycomore/fiche/7339
Valensi,Théodore,Haute-Saône Groupe Républicain socialiste,29 avril 1928,5 juillet 1928,21 juin 1886,10 septembre 1959,7340,https://www2.assemblee-nationale.fr/sycomore/fiche/7340
Valensi,Théodore,Haute-Saône Groupe Parti républicain socialiste,8 mai 1932,31 mai 1936,21 juin 1886,10 septembre 1959,7340,https://www2.assemblee-nationale.fr/sycomore/fiche/7340
Verlot,Constant,Vosges Groupe Gauche radicale,24 avril 1910,31 mai 1914,21 février 1876,15 avril 1933,7341,https://www2.assemblee-nationale.fr/sycomore/fiche/7341
Verlot,Constant,Vosges Groupe Gauche radicale,26 avril 1914,7 décembre 1919,21 février 1876,15 avril 1933,7341,https://www2.assemblee-nationale.fr/sycomore/fiche/7341
Verlot,Constant,Vosges Groupe Gauche républicaine démocratique,16 novembre 1919,31 mai 1924,21 février 1876,15 avril 1933,7341,https://www2.assemblee-nationale.fr/sycomore/fiche/7341
Verlot,Constant,Vosges Groupe Gauche radicale,11 mai 1924,31 mai 1928,21 février 1876,15 avril 1933,7341,https://www2.assemblee-nationale.fr/sycomore/fiche/7341
Verlot,Constant,Vosges Groupe Gauche sociale et radicale,22 avril 1928,31 mai 1932,21 février 1876,15 avril 1933,7341,https://www2.assemblee-nationale.fr/sycomore/fiche/7341
Verlot,Constant,Vosges Groupe Députés du centre républicain,8 mai 1932,15 avril 1933,21 février 1876,15 avril 1933,7341,https://www2.assemblee-nationale.fr/sycomore/fiche/7341
Warren,Edouard de,Meurthe-et-Moselle Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,4 avril 1871,22 mai 1962,7342,https://www2.assemblee-nationale.fr/sycomore/fiche/7342
Warren,Edouard de,Meurthe-et-Moselle Groupe Union républicaine démocratique,11 mai 1924,31 mai 1928,4 avril 1871,22 mai 1962,7342,https://www2.assemblee-nationale.fr/sycomore/fiche/7342
Warren,Edouard de,Meurthe-et-Moselle Groupe Union républicaine démocratique,22 avril 1928,31 mai 1932,4 avril 1871,22 mai 1962,7342,https://www2.assemblee-nationale.fr/sycomore/fiche/7342
Weydmann,Joseph,Bas-Rhin Groupe Union républicaine démocratique,29 avril 1928,31 mai 1932,10 juillet 1871,25 novembre 1953,7343,https://www2.assemblee-nationale.fr/sycomore/fiche/7343
Berthon,"André, Pierre, Marie",Seine Groupe Parti socialiste,16 novembre 1919,31 mai 1924,21 juillet 1882,16 novembre 1968,735,https://www2.assemblee-nationale.fr/sycomore/fiche/735
Berthon,"André, Pierre, Marie",Seine Groupe Communiste,11 mai 1924,31 mai 1928,21 juillet 1882,16 novembre 1968,735,https://www2.assemblee-nationale.fr/sycomore/fiche/735
Berthon,"André, Pierre, Marie",Seine Groupe Communiste,29 avril 1928,31 mai 1932,21 juillet 1882,16 novembre 1968,735,https://www2.assemblee-nationale.fr/sycomore/fiche/735
Villemant,"Emile, Léon",Aisne Groupe Union républicaine démocratique,11 mai 1924,31 mai 1928,7 août 1863,12 février 1934,7353,https://www2.assemblee-nationale.fr/sycomore/fiche/7353
Valude,Pierre,Cher Groupe Action républicaine et sociale,16 novembre 1919,31 mai 1924,21 septembre 1891,27 janvier 1930,7356,https://www2.assemblee-nationale.fr/sycomore/fiche/7356
Valude,Pierre,Cher Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,21 septembre 1891,27 janvier 1930,7356,https://www2.assemblee-nationale.fr/sycomore/fiche/7356
Waron,Armand,Côtes-du-Nord Groupe Gauche républicaine démocratique,11 mai 1924,31 mai 1928,1 août 1868,25 novembre 1956,7357,https://www2.assemblee-nationale.fr/sycomore/fiche/7357
Villault-Duchesnois,Jean,Manche,1 décembre 1901,17 février 1902,28 août 1870,8 juin 1944,7358,https://www2.assemblee-nationale.fr/sycomore/fiche/7358
Villault-Duchesnois,Jean,Manche,27 avril 1902,31 mai 1906,28 août 1870,8 juin 1944,7358,https://www2.assemblee-nationale.fr/sycomore/fiche/7358
Villault-Duchesnois,Jean,Manche Groupe Union démocratique,6 mai 1906,31 mai 1910,28 août 1870,8 juin 1944,7358,https://www2.assemblee-nationale.fr/sycomore/fiche/7358
Villault-Duchesnois,Jean,Manche Groupe Gauche démocratique,24 avril 1910,31 mai 1914,28 août 1870,8 juin 1944,7358,https://www2.assemblee-nationale.fr/sycomore/fiche/7358
Villault-Duchesnois,Jean,Manche Groupe Républicains de gauche,26 avril 1914,7 décembre 1919,28 août 1870,8 juin 1944,7358,https://www2.assemblee-nationale.fr/sycomore/fiche/7358
Villault-Duchesnois,Jean,Manche Groupe Républicains de gauche,16 novembre 1919,31 mai 1924,28 août 1870,8 juin 1944,7358,https://www2.assemblee-nationale.fr/sycomore/fiche/7358
Villault-Duchesnois,Jean,Manche Groupe Républicains de gauche,11 mai 1924,29 mai 1927,28 août 1870,8 juin 1944,7358,https://www2.assemblee-nationale.fr/sycomore/fiche/7358
Violle,Fernand,Morbihan Groupe Union républicaine démocratique,11 mai 1924,31 mai 1928,21 octobre 1869,13 décembre 1939,7359,https://www2.assemblee-nationale.fr/sycomore/fiche/7359
Berthon,Auguste,Var Groupe Parti socialiste,10 mai 1914,7 décembre 1919,6 octobre 1860,9 janvier 1933,736,https://www2.assemblee-nationale.fr/sycomore/fiche/736
Wendel,Guy de,Moselle Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,22 avril 1878,6 avril 1955,7360,https://www2.assemblee-nationale.fr/sycomore/fiche/7360
Wendel,Guy de,Moselle Groupe Union républicaine démocratique,11 mai 1924,25 janvier 1927,22 avril 1878,6 avril 1955,7360,https://www2.assemblee-nationale.fr/sycomore/fiche/7360
Daniel-Vincent,Charles Vincent dit,Nord Groupe Républicains radicaux-socialistes,8 mai 1910,31 mai 1914,31 mars 1874,3 mai 1946,7361,https://www2.assemblee-nationale.fr/sycomore/fiche/7361
Daniel-Vincent,Charles Vincent dit,Nord Groupe Parti républicain radical et radical socialiste,26 avril 1914,7 décembre 1919,31 mars 1874,3 mai 1946,7361,https://www2.assemblee-nationale.fr/sycomore/fiche/7361
Daniel-Vincent,Charles Vincent dit,Nord Groupe Parti radical et radical socialiste,16 novembre 1919,31 mai 1924,31 mars 1874,3 mai 1946,7361,https://www2.assemblee-nationale.fr/sycomore/fiche/7361
Daniel-Vincent,Charles Vincent dit,Nord Groupe Gauche radicale,11 mai 1924,29 mai 1927,31 mars 1874,3 mai 1946,7361,https://www2.assemblee-nationale.fr/sycomore/fiche/7361
Vasseux,Paul-Edouard,Oise Groupe Gauche radicale,11 mai 1924,31 mai 1928,12 septembre 1860,,7362,https://www2.assemblee-nationale.fr/sycomore/fiche/7362
Vermare,François,Rhône Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,2 juin 1866,4 décembre 1944,7363,https://www2.assemblee-nationale.fr/sycomore/fiche/7363
Voilin,Lucien,Seine Groupe Parti socialiste,24 avril 1910,31 mai 1914,1 septembre 1870,14 décembre 1957,7364,https://www2.assemblee-nationale.fr/sycomore/fiche/7364
Voilin,Lucien,Seine Groupe Parti socialiste,26 avril 1914,7 décembre 1919,1 septembre 1870,14 décembre 1957,7364,https://www2.assemblee-nationale.fr/sycomore/fiche/7364
Voilin,Lucien,Seine Groupe Parti socialiste,11 mai 1924,1 février 1927,1 septembre 1870,14 décembre 1957,7364,https://www2.assemblee-nationale.fr/sycomore/fiche/7364
Vidal,Gaston,Allier Groupe Républicain socialiste,16 novembre 1919,31 mai 1924,18 octobre 1888,14 mars 1949,7365,https://www2.assemblee-nationale.fr/sycomore/fiche/7365
Villeneau,"Clément, Gabriel",Charente-Inférieure Groupe Action républicaine et sociale,16 novembre 1919,31 mai 1924,24 mars 1873,24 février 1964,7366,https://www2.assemblee-nationale.fr/sycomore/fiche/7366
Voyer,Pierre,Charente-Inférieure Groupe Gauche radicale,8 mai 1910,31 mai 1914,9 décembre 1852,9 octobre 1940,7367,https://www2.assemblee-nationale.fr/sycomore/fiche/7367
Voyer,Pierre,Charente-Inférieure Groupe Action républicaine et sociale,16 novembre 1919,31 mai 1924,9 décembre 1852,9 octobre 1940,7367,https://www2.assemblee-nationale.fr/sycomore/fiche/7367
Viviani,René,Seine,3 septembre 1893,31 mai 1898,11 novembre 1863,6 septembre 1925,7368,https://www2.assemblee-nationale.fr/sycomore/fiche/7368
Viviani,René,Seine,8 mai 1898,31 mai 1902,11 novembre 1863,6 septembre 1925,7368,https://www2.assemblee-nationale.fr/sycomore/fiche/7368
Viviani,René,Seine Groupe Socialistes parlementaires,20 mai 1906,31 mai 1910,11 novembre 1863,6 septembre 1925,7368,https://www2.assemblee-nationale.fr/sycomore/fiche/7368
Viviani,René,Creuse Groupe Républicain socialiste,24 avril 1910,31 mai 1914,11 novembre 1863,6 septembre 1925,7368,https://www2.assemblee-nationale.fr/sycomore/fiche/7368
Viviani,René,Creuse Groupe Républicain socialiste,26 avril 1914,7 décembre 1919,11 novembre 1863,6 septembre 1925,7368,https://www2.assemblee-nationale.fr/sycomore/fiche/7368
Viviani,René,Creuse Groupe Républicain socialiste,16 novembre 1919,31 mai 1924,11 novembre 1863,6 septembre 1925,7368,https://www2.assemblee-nationale.fr/sycomore/fiche/7368
Viala,Pierre,Hérault Groupe Gauche républicaine démocratique,16 novembre 1919,31 mai 1924,24 septembre 1859,11 février 1936,7369,https://www2.assemblee-nationale.fr/sycomore/fiche/7369
Vavasseur,"Charles, Henri",Indre-et-Loire Groupe Gauche républicaine démocratique,16 novembre 1919,31 mai 1924,23 juillet 1867,3 février 1950,7370,https://www2.assemblee-nationale.fr/sycomore/fiche/7370
Vandame,"Georges, Jean, Baptiste, Joseph",Nord Groupe Action libérale,6 mai 1906,31 mai 1910,1 août 1856,1 novembre 1927,7371,https://www2.assemblee-nationale.fr/sycomore/fiche/7371
Vandame,"Georges, Jean, Baptiste, Joseph",Nord Groupe Républicain progressiste,8 mai 1910,31 mai 1914,1 août 1856,1 novembre 1927,7371,https://www2.assemblee-nationale.fr/sycomore/fiche/7371
Vandame,"Georges, Jean, Baptiste, Joseph",Nord Groupe Fédération républicaine,26 avril 1914,7 décembre 1919,1 août 1856,1 novembre 1927,7371,https://www2.assemblee-nationale.fr/sycomore/fiche/7371
Vandame,"Georges, Jean, Baptiste, Joseph",Nord Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,1 août 1856,1 novembre 1927,7371,https://www2.assemblee-nationale.fr/sycomore/fiche/7371
Verniers,Julien,Nord Groupe Républicains de gauche,16 novembre 1919,19 décembre 1919,29 mai 1890,20 septembre 1953,7372,https://www2.assemblee-nationale.fr/sycomore/fiche/7372
Wetterlé,Emile,Haut-Rhin Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,2 avril 1861,24 juillet 1931,7373,https://www2.assemblee-nationale.fr/sycomore/fiche/7373
Berthoulat,"Georges, Pierre, Louis, Félix",Seine-et-Oise,11 mai 1902,31 mai 1906,16 août 1859,5 juillet 1930,738,https://www2.assemblee-nationale.fr/sycomore/fiche/738
Vidalin,Elie,Corrèze Groupe Parti républicain radical et radical socialiste,10 mai 1914,7 décembre 1919,6 août 1876,10 novembre 1939,7384,https://www2.assemblee-nationale.fr/sycomore/fiche/7384
Weiller,Lazare,Charente Groupe Gauche démocratique,10 mai 1914,7 décembre 1919,20 juillet 1858,12 août 1928,7385,https://www2.assemblee-nationale.fr/sycomore/fiche/7385
Valette,"Marius, Clément",Gard Groupe Parti socialiste,10 mai 1914,7 décembre 1919,8 juin 1874,18 décembre 1949,7386,https://www2.assemblee-nationale.fr/sycomore/fiche/7386
Viellard,Louis,Territoire-de-Belfort Groupe Non inscrit,26 avril 1914,7 décembre 1919,7 juillet 1879,3 avril 1956,7388,https://www2.assemblee-nationale.fr/sycomore/fiche/7388
Voillot,Jean,Rhône Groupe Parti socialiste,10 mai 1914,7 décembre 1919,5 avril 1874,18 février 1953,7389,https://www2.assemblee-nationale.fr/sycomore/fiche/7389
Walter,Albert,Seine Groupe Socialiste,3 septembre 1893,31 mai 1898,20 juin 1852,13 mars 1919,7390,https://www2.assemblee-nationale.fr/sycomore/fiche/7390
Walter,Albert,Seine Groupe Socialiste,22 mai 1898,31 mai 1902,20 juin 1852,13 mars 1919,7390,https://www2.assemblee-nationale.fr/sycomore/fiche/7390
Walter,Albert,Seine Groupe Socialiste,11 mai 1902,31 mai 1906,20 juin 1852,13 mars 1919,7390,https://www2.assemblee-nationale.fr/sycomore/fiche/7390
Walter,Albert,Seine Groupe Socialistes unifiés,6 mai 1906,31 mai 1910,20 juin 1852,13 mars 1919,7390,https://www2.assemblee-nationale.fr/sycomore/fiche/7390
Walter,Albert,Seine Groupe Parti socialiste,8 mai 1910,31 mai 1914,20 juin 1852,13 mars 1919,7390,https://www2.assemblee-nationale.fr/sycomore/fiche/7390
Walter,Albert,Seine Groupe Parti socialiste,26 avril 1914,13 mars 1919,20 juin 1852,13 mars 1919,7390,https://www2.assemblee-nationale.fr/sycomore/fiche/7390
Veber,Adrien,Seine Groupe Parti socialiste français,11 mai 1902,31 mai 1906,8 mars 1861,29 octobre 1932,7391,https://www2.assemblee-nationale.fr/sycomore/fiche/7391
Veber,Adrien,Seine Groupe Socialistes unifiés,20 mai 1906,31 mai 1910,8 mars 1861,29 octobre 1932,7391,https://www2.assemblee-nationale.fr/sycomore/fiche/7391
Veber,Adrien,Seine Groupe Parti socialiste,8 mai 1910,31 mai 1914,8 mars 1861,29 octobre 1932,7391,https://www2.assemblee-nationale.fr/sycomore/fiche/7391
Veber,Adrien,Seine Groupe Parti socialiste,26 avril 1914,7 décembre 1919,8 mars 1861,29 octobre 1932,7391,https://www2.assemblee-nationale.fr/sycomore/fiche/7391
Vaillant,Edouard,Seine,3 septembre 1893,31 mai 1898,29 janvier 1840,18 décembre 1915,7392,https://www2.assemblee-nationale.fr/sycomore/fiche/7392
Vaillant,Edouard,Seine,22 mai 1898,31 mai 1902,29 janvier 1840,18 décembre 1915,7392,https://www2.assemblee-nationale.fr/sycomore/fiche/7392
Vaillant,Edouard,Seine Groupe Socialistes parlementaires,27 avril 1902,31 mai 1906,29 janvier 1840,18 décembre 1915,7392,https://www2.assemblee-nationale.fr/sycomore/fiche/7392
Vaillant,Edouard,Seine Groupe Socialistes unifiés,6 mai 1906,31 mai 1910,29 janvier 1840,18 décembre 1915,7392,https://www2.assemblee-nationale.fr/sycomore/fiche/7392
Vaillant,Edouard,Seine Groupe Parti socialiste,24 avril 1910,31 mai 1914,29 janvier 1840,18 décembre 1915,7392,https://www2.assemblee-nationale.fr/sycomore/fiche/7392
Vaillant,Edouard,Seine Groupe Parti socialiste,26 avril 1914,18 décembre 1915,29 janvier 1840,18 décembre 1915,7392,https://www2.assemblee-nationale.fr/sycomore/fiche/7392
Vigne,Octave,Var Groupe Socialistes parlementaires,11 mai 1902,31 mai 1906,14 avril 1867,31 octobre 1945,7393,https://www2.assemblee-nationale.fr/sycomore/fiche/7393
Vigne,Octave,Var Groupe Socialistes unifiés,6 mai 1906,31 mai 1910,14 avril 1867,31 octobre 1945,7393,https://www2.assemblee-nationale.fr/sycomore/fiche/7393
Vigne,Octave,Var Groupe Parti socialiste,24 avril 1910,31 mai 1914,14 avril 1867,31 octobre 1945,7393,https://www2.assemblee-nationale.fr/sycomore/fiche/7393
Vigne,Octave,Var Groupe Parti socialiste,26 avril 1914,7 décembre 1919,14 avril 1867,31 octobre 1945,7393,https://www2.assemblee-nationale.fr/sycomore/fiche/7393
Albertin,"Fabien, Joseph",Bouches-du-Rhône Groupe Parti socialiste,29 avril 1928,31 mai 1932,30 novembre 1879,7 octobre 1950,74,https://www2.assemblee-nationale.fr/sycomore/fiche/74
Albertin,"Fabien, Joseph",Bouches-du-Rhône Groupe Parti socialiste,8 mai 1932,31 mai 1936,30 novembre 1879,7 octobre 1950,74,https://www2.assemblee-nationale.fr/sycomore/fiche/74
Albertin,"Fabien, Joseph",Bouches-du-Rhône Groupe Socialiste,3 mai 1936,31 mai 1942,30 novembre 1879,7 octobre 1950,74,https://www2.assemblee-nationale.fr/sycomore/fiche/74
Berton,"Armand, Oscar",Creuse Groupe Radical-socialiste,22 mai 1898,31 mai 1902,12 mars 1859,4 mars 1916,740,https://www2.assemblee-nationale.fr/sycomore/fiche/740
Bertrand,"Paul, dit Charles",Seine Groupe Action républicaine et sociale,16 novembre 1919,31 mai 1924,26 mai 1884,13 janvier 1954,741,https://www2.assemblee-nationale.fr/sycomore/fiche/741
Bertrand,"Paul, dit Charles",Seine Groupe Union républicaine démocratique,11 mai 1924,31 mai 1928,26 mai 1884,13 janvier 1954,741,https://www2.assemblee-nationale.fr/sycomore/fiche/741
Villiers,François-Emile,Finistère,20 août 1893,31 mai 1898,31 juillet 1851,20 janvier 1941,7418,https://www2.assemblee-nationale.fr/sycomore/fiche/7418
Villiers,François-Emile,Finistère,8 mai 1898,31 mai 1902,31 juillet 1851,20 janvier 1941,7418,https://www2.assemblee-nationale.fr/sycomore/fiche/7418
Villiers,François-Emile,Finistère Groupe Action libérale,27 avril 1902,31 mai 1906,31 juillet 1851,20 janvier 1941,7418,https://www2.assemblee-nationale.fr/sycomore/fiche/7418
Villiers,François-Emile,Finistère Groupe Action libérale,6 mai 1906,31 mai 1910,31 juillet 1851,20 janvier 1941,7418,https://www2.assemblee-nationale.fr/sycomore/fiche/7418
Villiers,François-Emile,Finistère Groupe Action libérale,24 avril 1910,20 janvier 1913,31 juillet 1851,20 janvier 1941,7418,https://www2.assemblee-nationale.fr/sycomore/fiche/7418
Vazeille,"Albert, Julien, Auguste",Loiret,22 mai 1898,31 mai 1902,28 janvier 1859,10 décembre 1934,7419,https://www2.assemblee-nationale.fr/sycomore/fiche/7419
Vazeille,"Albert, Julien, Auguste",Loiret Groupe Radical-socialiste,27 avril 1902,31 mai 1906,28 janvier 1859,10 décembre 1934,7419,https://www2.assemblee-nationale.fr/sycomore/fiche/7419
Vazeille,"Albert, Julien, Auguste",Loiret Groupe Gauche radicale-socialiste,20 mai 1906,31 mai 1910,28 janvier 1859,10 décembre 1934,7419,https://www2.assemblee-nationale.fr/sycomore/fiche/7419
Vazeille,"Albert, Julien, Auguste",Loiret Groupe Républicains radicaux-socialistes,8 mai 1910,31 mai 1914,28 janvier 1859,10 décembre 1934,7419,https://www2.assemblee-nationale.fr/sycomore/fiche/7419
Viard,Théophile,Haute-Marne Groupe Républicains radicaux-socialistes,25 décembre 1910,31 mai 1914,5 mars 1849,21 septembre 1931,7420,https://www2.assemblee-nationale.fr/sycomore/fiche/7420
Villebois-Mareuil,Christian de,Mayenne,22 septembre 1889,14 octobre 1893,10 août 1852,22 avril 1924,7421,https://www2.assemblee-nationale.fr/sycomore/fiche/7421
Villebois-Mareuil,Christian de,Mayenne Groupe Non inscrit,11 novembre 1906,31 mai 1910,10 août 1852,22 avril 1924,7421,https://www2.assemblee-nationale.fr/sycomore/fiche/7421
Villebois-Mareuil,Christian de,Mayenne Groupe Droites,24 avril 1910,31 mai 1914,10 août 1852,22 avril 1924,7421,https://www2.assemblee-nationale.fr/sycomore/fiche/7421
Zévaes,Alexandre Bourson dit,Isère,22 mai 1898,31 mai 1902,24 mai 1873,20 février 1953,7422,https://www2.assemblee-nationale.fr/sycomore/fiche/7422
Zévaes,Alexandre Bourson dit,Isère Groupe Socialistes parlementaires,13 mars 1904,31 mai 1906,24 mai 1873,20 février 1953,7422,https://www2.assemblee-nationale.fr/sycomore/fiche/7422
Zévaes,Alexandre Bourson dit,Isère Groupe Socialistes parlementaires,20 mai 1906,31 mai 1910,24 mai 1873,20 février 1953,7422,https://www2.assemblee-nationale.fr/sycomore/fiche/7422
Willm,Albert,Seine Groupe Socialistes unifiés,20 mai 1906,31 mai 1910,24 novembre 1868,,7423,https://www2.assemblee-nationale.fr/sycomore/fiche/7423
Willm,Albert,Seine Groupe Parti socialiste,24 avril 1910,31 mai 1914,24 novembre 1868,,7423,https://www2.assemblee-nationale.fr/sycomore/fiche/7423
Vian,Edmond,Seine-et-Oise Groupe Républicains radicaux-socialistes,8 mai 1910,31 mai 1914,23 février 1874,9 juin 1930,7424,https://www2.assemblee-nationale.fr/sycomore/fiche/7424
Veillat,"Georges, Arsène",Vendée Groupe Gauche démocratique,24 avril 1910,31 mai 1914,1 juin 1862,14 octobre 1919,7425,https://www2.assemblee-nationale.fr/sycomore/fiche/7425
Vidon,Louis,Loire Groupe Gauche radicale-socialiste,20 mai 1906,31 mai 1910,30 janvier 1856,30 mai 1925,7426,https://www2.assemblee-nationale.fr/sycomore/fiche/7426
Vigouroux,Louis,Haute-Loire Groupe Gauche démocratique,16 septembre 1900,31 mai 1902,25 août 1866,16 novembre 1956,7427,https://www2.assemblee-nationale.fr/sycomore/fiche/7427
Vigouroux,Louis,Haute-Loire Groupe Gauche démocratique,27 avril 1902,31 mai 1906,25 août 1866,16 novembre 1956,7427,https://www2.assemblee-nationale.fr/sycomore/fiche/7427
Vigouroux,Louis,Haute-Loire Groupe Gauche démocratique,20 mai 1906,31 mai 1910,25 août 1866,16 novembre 1956,7427,https://www2.assemblee-nationale.fr/sycomore/fiche/7427
Vallée,"Georges, François, Edmond",Pas-de-Calais Groupe Union républicaine,2 décembre 1900,31 mai 1902,21 août 1853,8 décembre 1926,7428,https://www2.assemblee-nationale.fr/sycomore/fiche/7428
Vallée,"Georges, François, Edmond",Pas-de-Calais Groupe Union républicaine,27 avril 1902,31 mai 1906,21 août 1853,8 décembre 1926,7428,https://www2.assemblee-nationale.fr/sycomore/fiche/7428
Vallée,"Georges, François, Edmond",Pas-de-Calais Groupe Progressiste,6 mai 1906,31 mai 1910,21 août 1853,8 décembre 1926,7428,https://www2.assemblee-nationale.fr/sycomore/fiche/7428
Vigier,Martin,Puy-de-Dôme Groupe Gauche radicale,15 septembre 1907,31 mai 1910,2 novembre 1854,23 mai 1930,7429,https://www2.assemblee-nationale.fr/sycomore/fiche/7429
Vion,Henri,Somme Groupe Union républicaine,21 mai 1905,31 mai 1906,4 mai 1853,16 octobre 1912,7430,https://www2.assemblee-nationale.fr/sycomore/fiche/7430
Vion,Henri,Somme Groupe Union républicaine,6 mai 1906,31 mai 1910,4 mai 1853,16 octobre 1912,7430,https://www2.assemblee-nationale.fr/sycomore/fiche/7430
Villejean,Eugène,Yonne,3 mars 1895,31 mai 1898,22 janvier 1850,22 mars 1930,7431,https://www2.assemblee-nationale.fr/sycomore/fiche/7431
Villejean,Eugène,Yonne Groupe Gauche radicale,8 mai 1898,31 mai 1902,22 janvier 1850,22 mars 1930,7431,https://www2.assemblee-nationale.fr/sycomore/fiche/7431
Villejean,Eugène,Yonne Groupe Gauche radicale,11 mai 1902,31 mai 1906,22 janvier 1850,22 mars 1930,7431,https://www2.assemblee-nationale.fr/sycomore/fiche/7431
Villejean,Eugène,Yonne Groupe Gauche radicale-socialiste,6 mai 1906,31 mai 1910,22 janvier 1850,22 mars 1930,7431,https://www2.assemblee-nationale.fr/sycomore/fiche/7431
Veysseyre,Paul,Haute-Loire Groupe Gauche démocratique,20 juillet 1913,31 mai 1914,18 octobre 1875,14 mai 1914,7432,https://www2.assemblee-nationale.fr/sycomore/fiche/7432
Vival,Louis,Lot Groupe Gauche radicale,22 septembre 1889,14 octobre 1893,24 août 1847,18 août 1906,7433,https://www2.assemblee-nationale.fr/sycomore/fiche/7433
Vival,Louis,Lot Groupe Gauche radicale,20 août 1893,31 mai 1898,24 août 1847,18 août 1906,7433,https://www2.assemblee-nationale.fr/sycomore/fiche/7433
Vival,Louis,Lot Groupe Gauche radicale,8 mai 1898,31 mai 1902,24 août 1847,18 août 1906,7433,https://www2.assemblee-nationale.fr/sycomore/fiche/7433
Vival,Louis,Lot Groupe Gauche radicale,27 avril 1902,31 mai 1906,24 août 1847,18 août 1906,7433,https://www2.assemblee-nationale.fr/sycomore/fiche/7433
Vival,Louis,Lot Groupe Gauche radicale,6 mai 1906,18 août 1906,24 août 1847,18 août 1906,7433,https://www2.assemblee-nationale.fr/sycomore/fiche/7433
Ville,"Pierre, Alphonse",Allier,6 octobre 1889,14 octobre 1893,20 septembre 1839,8 mai 1918,7434,https://www2.assemblee-nationale.fr/sycomore/fiche/7434
Ville,"Pierre, Alphonse",Allier,3 septembre 1893,31 mai 1898,20 septembre 1839,8 mai 1918,7434,https://www2.assemblee-nationale.fr/sycomore/fiche/7434
Ville,"Pierre, Alphonse",Allier,22 mai 1898,31 mai 1902,20 septembre 1839,8 mai 1918,7434,https://www2.assemblee-nationale.fr/sycomore/fiche/7434
Ville,"Pierre, Alphonse",Allier,27 avril 1902,31 janvier 1903,20 septembre 1839,8 mai 1918,7434,https://www2.assemblee-nationale.fr/sycomore/fiche/7434
Videau,Romain,Gironde Groupe Union démocratique,12 juillet 1903,31 mai 1906,25 octobre 1852,29 mai 1913,7435,https://www2.assemblee-nationale.fr/sycomore/fiche/7435
d'Octon,"Paul, Etienne Vigné dit Vigné",Hérault Groupe Radical-socialiste,3 septembre 1893,31 mai 1898,7 septembre 1859,20 novembre 1943,7436,https://www2.assemblee-nationale.fr/sycomore/fiche/7436
d'Octon,"Paul, Etienne Vigné dit Vigné",Hérault Groupe Radical-socialiste,8 mai 1898,31 mai 1902,7 septembre 1859,20 novembre 1943,7436,https://www2.assemblee-nationale.fr/sycomore/fiche/7436
d'Octon,"Paul, Etienne Vigné dit Vigné",Hérault Groupe Radical-socialiste,27 avril 1902,31 mai 1906,7 septembre 1859,20 novembre 1943,7436,https://www2.assemblee-nationale.fr/sycomore/fiche/7436
Vogeli,Félix,Isère,20 août 1893,31 mai 1898,14 septembre 1832,1 juin 1910,7437,https://www2.assemblee-nationale.fr/sycomore/fiche/7437
Vogeli,Félix,Isère,27 avril 1902,31 mai 1906,14 septembre 1832,1 juin 1910,7437,https://www2.assemblee-nationale.fr/sycomore/fiche/7437
Vialis,Paul,Vaucluse Groupe Radical-socialiste,11 mai 1902,31 mai 1906,14 juin 1848,31 janvier 1913,7438,https://www2.assemblee-nationale.fr/sycomore/fiche/7438
Saint-Urbain,Gabriel Vidal de,Aveyron,11 octobre 1896,31 mai 1898,9 mars 1854,16 novembre 1925,7439,https://www2.assemblee-nationale.fr/sycomore/fiche/7439
Saint-Urbain,Gabriel Vidal de,Aveyron,8 mai 1898,1 janvier 1903,9 mars 1854,16 novembre 1925,7439,https://www2.assemblee-nationale.fr/sycomore/fiche/7439
Bertrand,"Jules, Jean, Jacques",Charente-Inférieure Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,19 janvier 1864,18 janvier 1942,744,https://www2.assemblee-nationale.fr/sycomore/fiche/744
Witt,"Conrad, Jacob, Dionys, Cornélis de",Calvados Groupe Union des Droites,4 octobre 1885,14 octobre 1889,15 novembre 1824,20 août 1909,7440,https://www2.assemblee-nationale.fr/sycomore/fiche/7440
Witt,"Conrad, Jacob, Dionys, Cornélis de",Calvados Groupe Union des Droites,22 septembre 1889,14 octobre 1893,15 novembre 1824,20 août 1909,7440,https://www2.assemblee-nationale.fr/sycomore/fiche/7440
Witt,"Conrad, Jacob, Dionys, Cornélis de",Calvados Groupe Union des Droites,20 août 1893,31 mai 1898,15 novembre 1824,20 août 1909,7440,https://www2.assemblee-nationale.fr/sycomore/fiche/7440
